datetime;prec.ww;WaPo.day;temp.mt;temp.max.mt;temp.min.mt;vpd.mt;ppfd;gstr.mt.sum;GPP_DT;Reco_DT;Fq_mmol;Fqt_mmol;Fqe_mmol;Fc_umol;Fcp_umol;Fcr_umol;NEE;GPP/Trans
2019-07-15;1.1;166.666666666667;14.45625;18.3;11.2;0.123307435130133;41.3955;13343;8.234030721651758;2.2711952892758496;1.833230725934229;1.1949141755040122;0.6383165504302167;-8.156575117635766;-12.455231654255428;4.298656536619661;-5.962835432375908;6.890897179438566
2019-07-16;0.0;166.666666666667;16.8083333333333;19.8;14.0;0.193925233717423;46.24254;13732;8.255952142745969;2.3258215681909733;1.6224560733782718;1.3125673052366382;0.30988876814163363;-3.8093158105674982;-7.9210740633887085;4.111758252821211;-5.930130574554996;6.289926703040597
2019-07-17;0.0;166.666666666667;18.5416666666667;22.1;15.3;0.219654199094187;52.23438;14810;7.813746305952704;1.9744667852563023;2.0959252987760504;1.7213762189565895;0.37454907981946056;-4.868373346724042;-8.602134101409437;3.733760754685393;-5.839279520696402;4.539243786398419
2019-07-18;0.0;166.666666666667;19.36875;22.0;16.2;0.240182628916074;51.45786;15400;7.422680425570385;1.6480303333635178;3.78084657978646;2.851819232483578;0.9290273473028818;-2.794741973211395;-12.205378013025875;9.410636039814479;-5.774650092206867;2.602787841887916
2019-07-19;0.0;167.976736111111;20.61875;23.8;17.7;0.277407514993095;37.41192;12471;6.322342005818004;1.493868205010876;2.0527499240698703;1.6315613361034824;0.4211885879663877;-3.615047083626244;-7.353622776101207;3.738575692474963;-4.828473800807128;3.875025637048442
2019-07-20;0.0;174.113888888889;23.0375;26.7;19.5;0.261805908328461;49.4127;14498;6.699037867579427;1.6109942709807081;1.645916104024689;1.1230854244044408;0.5228306796202481;0.5207714013708065;-4.1830552475055445;4.70382664887635;-5.088043596598719;5.964851579417344
2019-07-21;1.7;187.391145833333;19.8666666666667;23.6;15.9;0.157795197230902;25.99038;7765;5.0363487711975266;1.4975816157219246;2.126169010529622;1.692696067117456;0.433472943412166;1.1116316257251433;-11.752420729518976;12.86405235524412;-3.538767155475602;2.9753414502664257
2019-07-22;0.3;206.920833333333;20.7479166666667;23.5;18.3;0.179144764245664;44.08254;12499;6.598321783948813;2.2918294857388086;3.20065034563593;2.956401871066184;0.24424847456974583;-6.286054491938355;-13.20845507424672;6.922400582308365;-4.306492298210005;2.2318757975786365
2019-07-23;0.0;231.440277777778;22.8729166666667;26.2;19.8;0.236213799150509;51.05646;14818;7.796100286777054;4.8649406775980415;3.590131688637467;2.5591919512792423;1.030939737358225;-2.1251690933740903;-10.784087633311364;8.658918539937275;-2.931159609179012;3.046313225110012
2019-07-24;0.0;261.992708333333;25.0770833333333;28.1;21.5;0.300262500194796;51.34068;15008;7.629176599210041;5.940889007457531;2.6278030822198097;1.9448091799668648;0.6829939022529453;4.782340066471625;-6.900889805650884;11.683229872122508;-1.68828759175251;3.9228406970703547
2019-07-25;0.0;287.398090277778;26.6770833333333;29.7;23.3;0.346793607791072;50.6952;14627;6.605691919581034;5.5280546973834035;2.7860620585550753;2.2647375133975376;0.5213245451575371;2.3314853746184556;-6.989001551231426;9.320486925849883;-1.0776372221976303;2.9167582911943017
2019-07-26;0.0;311.184027777778;26.5854166666667;29.1;23.4;0.331876282120501;49.70934;14427;7.972749118459363;7.721665321453558;1.5898825192305677;1.2282331681367538;0.361649351093814;0.21115755415345594;-2.8439799574545;3.055137511607956;-0.25108379700580485;6.491234177101837
2019-07-27;7.4;334.382256944444;21.3729166666667;26.3;15.9;0.180923894830228;24.87474;7101;7.3726196746830155;8.292338040156341;1.643518380161218;0.6401690461239272;1.003349334037291;2.42536042511116;-3.855284417909322;6.2806448430204815;0.9197183654733259;11.516676289368396
2019-07-28;29.3;338.741805555556;17.71875;19.5;15.6;0.0752709093469178;17.01846;4767;6.626344999206313;6.288031847470087;0.907668520543694;0.43036221687142107;0.4773063036722729;9.479950417823332;-3.6094574491027327;13.089407866926063;-0.33831315173622567;15.397134644805634
2019-07-29;13.5;278.891319444444;15.0395833333333;15.8;14.0;0.0;4.48434;1480;2.9966256749329827;4.270707187567421;0.3306366864030717;0.23336313211227283;0.09727355429079883;-1.247560481282218;-2.4825639816323175;1.2350035003500994;1.2740815126344383;12.841041546748192
2019-07-30;1.5;201.761805555556;17.41875;21.3;14.9;0.0409200034449608;16.812;6454;6.891494556895402;3.9087886011746544;1.8130954331994684;1.1041938531007491;0.7089015800987191;-5.807425985722114;-9.53855345410117;3.7311274683790576;-2.982705955720747;6.24119989215934
2019-07-31;1.5;183.210416666667;18.0145833333333;20.0;14.0;0.0737654911599794;28.78308;8014;7.70145237552839;3.9297531302084816;0.9439187328944639;0.6863756577677071;0.2575430751267567;-3.7345154498071023;-5.907161016834063;2.172645567026961;-3.7716992453199087;11.220462567940928
2019-08-01;0.0;187.955902777778;17.6104166666667;21.3;13.5;0.108116397061936;37.77084;11757;9.348780451835287;3.535655366436826;;;;;;;-5.813125085398461;
2019-08-02;3.0;190.7375;17.5125;19.9;14.3;0.0968941887593051;18.45846;5312;5.208308146576665;2.6781545556754636;0.9299939700876012;0.5181194596588622;0.4118745104287389;0.3346031170474551;-6.3265989579662465;6.661202075013701;-2.5301535909012016;10.052330692242085
2019-08-03;21.6;174.160416666667;13.55;16.8;10.6;0.0424254216318991;22.44546;6536;4.978438579662716;1.9754929410680744;1.203798814673167;0.6106779299102543;0.5931208847629127;-2.5487035868921377;-7.094468721651624;4.5457651347594865;-3.0029456385946416;8.152314560302434
2019-08-04;2.0;166.666666666667;15.7708333333333;20.0;13.2;0.083619137474485;29.19636;9522;6.982193606977124;2.666437873310477;1.1254474281576392;0.798541589079071;0.3269058390785681;-1.8539399867120616;-6.421415148402958;4.567475161690897;-4.315755733666647;8.743681860113803
2019-08-05;0.0;166.666666666667;19.55;23.2;15.6;0.21609593792506;40.35888;11498;7.874887255833291;3.6179173970288168;2.240134579406497;2.065029501510868;0.17510507789562896;-3.608170291382536;-9.558838057294185;5.95066776591165;-4.256969858804474;3.81345024372372
2019-08-06;6.3;166.648090277778;20.90625;24.1;16.1;0.187766704770857;31.98384;9799;7.290659372580297;4.099073827413718;2.873183185959713;2.391101995617716;0.4820811903419968;-3.027779888373151;-15.156735776826286;12.128955888453136;-3.1915855451665793;3.0490792052962306
2019-08-07;11.6;165.229340277778;20.2145833333333;23.5;14.3;0.156152922845151;26.86986;7684;6.654103076810045;3.7699395529803077;1.4545671858372156;0.9878066613033243;0.4667605245338913;-0.8249591965031523;-5.798342801187097;4.973383604683944;-2.884163523829737;6.736240336778595
2019-08-08;0.9;166.666666666667;17.4875;21.1;14.3;0.0763657589374184;33.67134;10014;7.60912245194235;2.8678019618057013;1.4912556109935236;0.8882573470551482;0.6029982639383755;-2.2442647547534036;-9.1107795660963;6.8665148113428955;-4.7413204901366495;8.566349017172758
